"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"50 - HBC","DENTAL CARE","45 - DENTAL","180 - DENTAL FLOSS-CRAYOLA COLOR",755462,7094230310,070942303101,"CRAYOLA GUM    FLOSS KIDS",0.32,12.68,17.12,20.03,CAL,0,CAL755462,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/755462/755462.jpg,12.70,9.60,11.20,6,40,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","530 - DENTAL ACCESSORY-DENTEK",425728,4770110151,047701101513,"DENTEK GUARD   COMFRT FIT DENTAL",0.58,68.00,91.8,107.44,CAL,6,CAL425728,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/425728/425728.jpg,8.60,16.10,6.80,3,1,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","530 - DENTAL ACCESSORY-DENTEK",6206072,4770100041,047701000410,"DENTEK GUARD   ULTIMATE   DENTAL",0.32,23.70,32,37.45,CAL,0,CAL6206072,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/6206072/6206072.jpg,1.70,3.50,6.30,1,1,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","525 - DENTAL ACCESSORY-NIGHT GUARD",342592,4203779932,042037799328,"DOCTOR S NIGHT GUARD ADV",0.22,23.18,31.29,36.62,CAL,1,CAL342592,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/342592/342592.jpg,1.40,3.50,6.20,1,1,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","155 - DENTAL FLOSS-CREST GLIDE",554238,5610002031,056100020318,"GLIDE FLOSS    MINT       ORALB",0.42,16.08,21.71,25.41,CAL,48,CAL554238,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/554238/554238.jpg,4.20,3.10,4.60,6,40,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","155 - DENTAL FLOSS-CREST GLIDE",438663,5610004447,056100044475,"GLIDE FLOSS    WHITE+SCPE 35M ORAL",2.75,16.15,21.8,25.52,CAL,30,CAL438663,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/438663/438663.jpg,6.00,2.30,3.30,6,35,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","155 - DENTAL FLOSS-CREST GLIDE",247726,5610002927,056100029274,"GLIDE PRO-HLTH CLEAN MINT ORALB",2.88,16.15,21.8,25.52,CAL,44,CAL247726,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/247726/247726.jpg,6.00,2.30,3.30,6,40,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","150 - DENTAL FLOSS-GUM",342477,7094230427,070942304276,"GUM  EEZ THRU  FLOSS MINT #2004",0.32,15.27,20.61,24.13,CAL,55,CAL342477,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/342477/342477.jpg,12.70,9.60,11.20,6,30,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","500 - DENTAL ACCESSORY-GUM",674168,7094220153,070942201537,"GUM 4 FOR THE  ROAD PACK",1.08,14.80,19.98,23.38,CAL,39,CAL674168,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/674168/674168.jpg,1.00,3.00,7.30,6,4,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","500 - DENTAL ACCESSORY-GUM",796581,7094200201,070942002011,"GUM DENTURE    BRSH W/CAP",0.60,14.36,19.39,22.69,CAL,26,CAL796581,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/796581/796581.jpg,2.20,6.00,6.00,6,1,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","145 - DENTAL FLOSS-GUM EASY THREAD",907519,7094230454,070942304542,"GUM EASYTHREAD FLOSS",0.56,9.75,13.16,15.41,CAL,20,CAL907519,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/907519/907519.jpg,12.50,8.80,7.00,3,50,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","140 - DENTAL FLOSS-GUM EEZ THRU",427617,7094230444,070942304443,"GUM EEZ THRU   CMFRT SLDE FLOSSERS",1.66,15.31,20.67,24.19,CAL,113,CAL427617,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/427617/427617.jpg,16.80,13.20,8.20,6,90,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","140 - DENTAL FLOSS-GUM EEZ THRU",906925,7094230307,070942303071,"GUM EEZ THRU   MINT FLOSS 90S",1.66,15.31,20.67,24.19,CAL,158,CAL906925,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/906925/906925.jpg,12.50,8.80,7.00,6,90,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","150 - DENTAL FLOSS-GUM",2441152,7094230240,070942302401,"GUM FLOSS 40M  EXPANDING  #2030",0.32,15.27,20.61,24.13,CAL,180,CAL2441152,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2441152/2441152.jpg,5.90,2.90,5.70,6,40,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","150 - DENTAL FLOSS-GUM",123505,7094201840,070942018401,"GUM FLOSS MINT WAXED",0.94,15.29,20.64,24.16,CAL,115,CAL123505,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/123505/123505.jpg,5.70,9.00,2.00,6,182,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","150 - DENTAL FLOSS-GUM",342501,7094201140,070942011402,"GUM FLOSS WAXD BUTLRWEAVE",0.67,15.28,20.63,24.14,CAL,92,CAL342501,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/342501/342501.jpg,12.90,9.40,7.90,6,182,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","500 - DENTAL ACCESSORY-GUM",145177,7094200724,070942007245,"GUM ORTHODONTC  WAX MINT",0.44,10.27,13.86,16.23,CAL,21,CAL145177,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/145177/145177.jpg,6.00,3.50,4.70,6,1,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","210 - DENTAL PICK-GUM PROXABRUSH",2441178,7094200141,070942001410,"GUM PROXABRUSH MODERATE   GO BETWN",0.38,19.48,26.3,30.78,CAL,11,CAL2441178,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2441178/2441178.jpg,4.50,3.00,5.80,6,8,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","210 - DENTAL PICK-GUM PROXABRUSH",905828,7094230516,070942305167,"GUM PROXABRUSH TIGHT      GO BETWN",0.35,19.48,26.3,30.78,CAL,14,CAL905828,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/905828/905828.jpg,12.70,8.50,13.90,6,8,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","210 - DENTAL PICK-GUM PROXABRUSH",905992,7094230627,070942306270,"GUM PROXABRUSH ULTRA TGHT GO-BETWN",0.35,19.48,26.3,30.78,CAL,0,CAL905992,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/905992/905992.jpg,12.70,8.50,13.90,6,8,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","210 - DENTAL PICK-GUM PROXABRUSH",905927,7094230517,070942305174,"GUM PROXABRUSH WIDE       GO-BETWN",0.35,19.48,26.3,30.78,CAL,13,CAL905927,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/905927/905927.jpg,12.70,8.50,13.90,6,8,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","200 - DENTAL PICK-GUM",478974,7094230446,070942304467,"GUM SOFT PICKS 80 CT",0.34,21.95,29.63,34.68,CAL,32,CAL478974,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/478974/478974.jpg,18.70,8.70,14.10,6,80,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","200 - DENTAL PICK-GUM",248286,7094230698,070942306980,"GUM SOFTPICKS  ADVANCED",0.55,26.78,36.15,42.31,CAL,14,CAL248286,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/248286/248286.jpg,14.10,8.70,18.70,6,60,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","116 - DENTAL FLOSS-LISTERINE BASE",838433,6260096263,062600962638,"LISTERINE FRSH BURST FLOS   WAXED",0.40,8.17,11.03,12.91,CAL,26,CAL838433,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/838433/838433.jpg,8.70,5.90,5.70,6,50.2,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","121 - DENTAL FLOSS-LISTERINE 200YD",838466,6260096264,062600962645,"LISTERINE FRSH BURST WAXD FLOSS 200",0.68,16.09,21.72,25.42,CAL,61,CAL838466,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/838466/838466.jpg,11.10,5.90,6.90,6,182,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","116 - DENTAL FLOSS-LISTERINE BASE",838383,6260096266,062600962669,"LISTERINE MINT WAXD FLOSS",0.40,8.17,11.03,12.91,CAL,23,CAL838383,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/838383/838383.jpg,8.70,5.90,5.70,6,50.2,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","121 - DENTAL FLOSS-LISTERINE 200YD",838482,6260096265,062600962652,"LISTERINE NON  FLVRD FLOS  WAXED",0.60,16.09,21.72,25.42,CAL,50,CAL838482,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/838482/838482.jpg,11.10,5.90,6.90,6,182,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","131 - DENTAL FLOSS-LISTERINE TOTAL CARE",838490,6260096268,062600962683,"LISTERINE TOTL CARE FLOSS",0.40,16.08,21.71,25.41,CAL,36,CAL838490,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/838490/838490.jpg,9.50,6.00,6.30,6,27.4,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","126 - DENTAL FLOSS-LISTERINE ACCESS",838722,6260096271,062600962713,"LISTERINE ULTR CLEAN FLOS RPL HEADS",0.35,25.22,34.05,39.85,CAL,0,CAL838722,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/838722/838722.jpg,10.70,8.60,10.40,6,28,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","105 - DENTAL FLOSS-ORAL B ULTRA",2441608,30041082585,300410825850,"ORALB COMPLETE FLOSS MINT 2X50M",5.00,27.59,37.25,43.59,CAL,64,CAL2441608,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2441608/2441608.jpg,5.90,2.90,6.40,6,100,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","105 - DENTAL FLOSS-ORAL B ULTRA",983445,30041060552,300410605520,"ORALB COMPLETE FLOSS MINT SATIN",0.70,14.79,19.97,23.37,CAL,68,CAL983445,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/983445/983445.jpg,12.00,3.60,5.90,6,50,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","157 - DENTAL FLOSS-CREST FLOSSER",2441632,5610007993,056100079934,"ORALB GLIDE    FLOSS PICK",0.14,21.02,28.38,33.21,CAL,36,CAL2441632,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2441632/2441632.jpg,7.90,2.90,14.90,6,75,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","110 - DENTAL FLOSS-ORAL B SUPER",983619,30041082570,300410825706,"ORALB SUPER    FLOSS MINT 50CT",0.25,17.19,23.21,27.16,CAL,60,CAL983619,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/983619/983619.jpg,4.10,3.00,4.70,6,30,MR
"50 - HBC","DENTAL CARE","45 - DENTAL","160 - DENTAL FLOSS-PLACKERS DENTAL FLOSSE",6278840,65108019604,651080196048,"PACKERS   MINT FLOSSERS",0.07,6.77,9.14,10.7,CAL,403,CAL6278840,"Health & Beauty>DENTAL CARE",,12.00,11.80,1.90,3,1,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","160 - DENTAL FLOSS-PLACKERS DENTAL FLOSSE",242420,65108019604,651080196048,"PLACKERS  MINT FLOSSERS",1.29,13.57,18.32,21.44,CAL,0,CAL242420,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/242420/242420.jpg,2.50,11.40,9.40,6,75,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","160 - DENTAL FLOSS-PLACKERS DENTAL FLOSSE",540252,65108001851,651080018517,"PLACKERS GENTL SLDE FLSSR COOL MNT",1.29,13.57,18.32,21.44,CAL,46,CAL540252,"Health & Beauty>DENTAL CARE",,2.50,11.40,9.40,6,75,EA
"50 - HBC","DENTAL CARE","45 - DENTAL","160 - DENTAL FLOSS-PLACKERS DENTAL FLOSSE",425652,65108011451,651080114516,"PLACKERS KIDS  FLOSSERS",0.86,9.05,12.22,14.3,CAL,93,CAL425652,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/425652/425652.jpg,2.50,11.40,9.40,4,75,EA
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","350 - RINSE SPECL-AMOSAN",2477537,81827302001,818273020010,"AMOSAN         ORAL RINSE ANTISEPTC",0.13,27.78,37.5,43.89,CAL,25,CAL2477537,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2477537/2477537.jpg,3.00,2.70,3.50,3,20.4,GR
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","310 - RINSE SPECL-BIOTENE",791962,6081506201,060815062013,"BIOTENE         MOUTHWASH",7.93,44.73,60.39,70.67,CAL,60,CAL791962,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/791962/791962.jpg,7.40,6.00,9.30,6,473,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","830 - RINSE OTHER-BIOTENE",249417,6081506203,060815062037,"BIOTENE MOISTR GEL",11.02,89.32,120.58,141.13,CAL,19,CAL249417,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/249417/249417.jpg,11.60,10.50,5.70,12,42,GR
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","830 - RINSE OTHER-BIOTENE",748897,6081506346,060815063461,"BIOTENE MOUTH  SPRAY",1.37,44.54,60.13,70.37,CAL,46,CAL748897,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/748897/748897.jpg,13.20,9.50,6.80,6,44,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","170 - RINSE BASE-CARE+ 1LT",672360,5731601988,057316019882,"CARE+ ANTIBACT M/WSH ORIG MINT",14.50,21.08,28.46,33.31,CAL,37,CAL672360,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/672360/672360.jpg,9.30,8.80,11.30,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","170 - RINSE BASE-CARE+ 1LT",672303,5731601989,057316019899,"CARE+ ANTIBACT M/WSH PEPP",14.50,21.08,28.46,33.31,CAL,42,CAL672303,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/672303/672303.jpg,9.30,8.80,11.30,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","170 - RINSE BASE-CARE+ 1LT",658492,5731611841,057316118417,"CARE+ ANTISEPT MOUTHWASH",14.50,21.08,28.46,33.31,CAL,29,CAL658492,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/658492/658492.jpg,9.30,8.80,11.30,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","150 - RINSE BASE-COLGATE",243485,5800000934,058000009349,"COLGATE TOTAL  DAY REPAIR MW 1L",15.43,34.75,46.91,54.91,CAL,36,CAL243485,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/243485/243485.jpg,8.40,9.20,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","150 - RINSE BASE-COLGATE",905620,5800000929,058000009295,"COLGATE TOTAL  GUM DEFSE  MW 1L",15.43,34.75,46.91,54.91,CAL,13,CAL905620,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/905620/905620.jpg,8.40,9.20,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","150 - RINSE BASE-COLGATE",748368,5800000890,058000008908,"COLGATE TOTAL  SPEARMINT  MW 1L",15.43,34.75,46.91,54.91,CAL,36,CAL748368,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/748368/748368.jpg,8.40,9.20,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","110 - RINSE MED-CREST PREMIUM",617647,5610004776,056100047766,"CREST 3D M/WSH GLAM MINT",8.19,29.23,39.46,46.18,CAL,87,CAL617647,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/617647/617647.jpg,15.50,7.60,9.70,6,473,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","240 - RINSE PREM-CREST 3D WHITE",6237861,5610004777,056100047773,"CREST 3DW RNS  GLAM FRESH MINT",14.50,41.15,55.55,65.02,CAL,15,CAL6237861,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/6237861/6237861.jpg,9.40,9.40,11.00,6,946,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","240 - RINSE PREM-CREST 3D WHITE",6287643,5610008246,056100082460,"CREST GUM CARE RINSE 1L",15.41,41.55,56.09,65.65,CAL,27,CAL6287643,"Health & Beauty>DENTAL CARE",,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","238 - RINSE PREM-CREST ADVNCE 1LT",2441517,5610007843,056100078432,"CREST PRO ADV  CLEAN MINT MTHWASH",15.21,32.52,43.9,51.38,CAL,72,CAL2441517,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2441517/2441517.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","238 - RINSE PREM-CREST ADVNCE 1LT",6237820,5610008169,056100081692,"CREST PRO ADV  INTNS FRSH MINT",14.81,32.51,43.89,51.37,CAL,19,CAL6237820,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/6237820/6237820.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","238 - RINSE PREM-CREST ADVNCE 1LT",6237812,5610008168,056100081685,"CREST PRO ADV  INTNSE CLN MINT",14.83,32.51,43.89,51.37,CAL,29,CAL6237812,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/6237812/6237812.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","238 - RINSE PREM-CREST ADVNCE 1LT",2421956,5610007844,056100078449,"CREST PRO ADV  X DEEP CLN RINSE 1LT",15.41,32.65,44.08,51.59,CAL,39,CAL2421956,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2421956/2421956.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","235 - RINSE PREM-CREST PRO 1LT",922666,5610002401,056100024019,"CREST PRO RINS CLEAN-MINT M/WASH",15.71,25.31,34.17,39.99,CAL,52,CAL922666,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/922666/922666.jpg,9.40,9.40,11.00,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","235 - RINSE PREM-CREST PRO 1LT",247106,5610003442,056100034421,"CREST PRO RINS COOL WINTR GREEN",15.76,25.31,34.17,39.99,CAL,42,CAL247106,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/247106/247106.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","105 - RINSE MED-CREST 500ML",253864,5610007842,056100078425,"CREST PROHLTH  ADV DP CLN MWSH",8.15,21.87,29.52,34.55,CAL,44,CAL253864,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/253864/253864.jpg,7.80,7.40,9.40,6,500,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","330 - RINSE SPECL-CREST",669036,5610007894,056100078944,"CREST RINSE    MOISTURIZE ENAMEL",8.39,41.04,55.4,64.84,CAL,5,CAL669036,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/669036/669036.jpg,7.80,7.40,9.40,6,500,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","520 - RINSE KID-CREST",6206155,5610008023,056100080237,"CREST RINSE    STRAWBERRY KIDS",5.43,13.10,17.69,20.7,CAL,57,CAL6206155,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/6206155/6206155.jpg,7.80,5.00,9.30,4,500,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","186 - RINSE BASE-CREST ADVANCED",2441574,5610007996,056100079965,"CREST SCOPE    ADVANCED   MWASH",15.52,32.59,44,51.49,CAL,25,CAL2441574,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2441574/2441574.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","180 - RINSE BASE-CREST",235226,3700095662,037000956624,"CREST SCOPE    ORIG MINT",15.16,28.07,37.89,44.35,EDM,78,EDM235226,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/235226/235226.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","184 - RINSE BASE-CREST OUTLAST",2441558,3700095665,037000956655,"CREST SCOPE    OUTLST MNT",14.99,30.42,41.07,48.06,CAL,91,CAL2441558,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2441558/2441558.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","180 - RINSE BASE-CREST",235655,5610007852,056100078524,"CREST SCOPE MW PEPPERMINT",15.16,28.07,37.89,44.35,EDM,66,EDM235655,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/235655/235655.jpg,9.70,9.30,11.10,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","230 - RINSE PREM-LISTERINE ULTRA",988048,6260023596,062600235961,"LISTERIN TOTAL CARE 1L",15.96,45.89,61.95,72.51,CAL,142,CAL988048,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/988048/988048.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","230 - RINSE PREM-LISTERINE ULTRA",584417,6260096164,062600961648,"LISTERINE      ANTITARTAR ULTRA CLN",15.89,45.89,61.95,72.51,CAL,82,CAL584417,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/584417/584417.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","160 - RINSE BASE-LISTERINE 1LT",601625,6379370740,063793707402,"LISTERINE      COOL MINT  MOUTHWASH",15.93,40.33,54.45,63.72,CAL,258,CAL601625,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/601625/601625.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","230 - RINSE PREM-LISTERINE ULTRA",584425,6260096173,062600961730,"LISTERINE      ENAMEL PRO ULTRA CLN",15.67,45.89,61.95,72.51,CAL,99,CAL584425,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/584425/584425.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","155 - RINSE BASE-LISTERINE 250ML",706820,6379370529,063793705293,"LISTERINE      FRESHBURST 250ML",4.10,16.81,22.69,26.56,CAL,159,CAL706820,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/706820/706820.jpg,6.40,4.80,7.10,6,250,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","160 - RINSE BASE-LISTERINE 1LT",601658,6379370750,063793707501,"LISTERINE      FRSH BURST MOUTHWASH",15.93,40.33,54.45,63.72,CAL,164,CAL601658,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/601658/601658.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","160 - RINSE BASE-LISTERINE 1LT",601468,6379370730,063793707303,"LISTERINE      ORIGINAL   MOUTHWASH",15.93,40.33,54.45,63.72,CAL,246,CAL601468,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/601468/601468.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","230 - RINSE PREM-LISTERINE ULTRA",584474,6260096161,062600961617,"LISTERINE      STAIN PRO  ULTRA CLN",15.89,45.89,61.95,72.51,CAL,42,CAL584474,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/584474/584474.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","800 - RINSE OTHER-LISTERINE GO TABS",6253678,6260027876,062600278760,"LISTERINE GO   TABS 16S",0.58,20.29,27.39,32.06,CAL,20,CAL6253678,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/6253678/6253678.jpg,5.10,2.90,7.20,4,16,EA
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","820 - RINSE OTHER-LISTERINE LIQUID",474569,1254733946,012547339468,"LISTERINE PCKT MIST FRESH BURST",3.26,19.01,25.66,30.04,CAL,23,CAL474569,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/474569/474569.jpg,5.20,3.60,6.50,6,7,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","820 - RINSE OTHER-LISTERINE LIQUID",771782,1254733901,012547339017,"LISTERINE POCKET MIST COOL MINT",3.24,19.01,25.66,30.04,CAL,19,CAL771782,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/771782/771782.jpg,11.60,11.10,7.20,6,7.7,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","810 - RINSE OTHER-LISTERINE 72S",607697,1254743320,012547433203,"LISTERINE POCKETPAKS COOLMINT 72 S",0.55,28.69,38.73,45.33,CAL,22,CAL607697,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/607697/607697.jpg,12.60,11.60,6.40,6,72,EA
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","500 - RINSE KID-LISTERINE SMART RINS",904698,6260039329,062600393296,"LISTERINE SMRT BUBBLEGUM  FROZEN",8.48,26.58,35.88,42,CAL,0,CAL904698,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/904698/904698.jpg,8.40,6.30,8.90,6,500,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","500 - RINSE KID-LISTERINE SMART RINS",904706,6260039330,062600393302,"LISTERINE SMRT MINT       AVENGERS",8.48,26.58,35.88,42,CAL,23,CAL904706,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/904706/904706.jpg,8.40,6.30,8.90,6,500,ML
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","230 - RINSE PREM-LISTERINE ULTRA",240721,6260094624,062600946249,"LISTERINE TOTL CARE SENS",15.89,45.89,61.95,72.51,CAL,56,CAL240721,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/240721/240721.jpg,8.90,8.30,11.20,6,1,LT
"50 - HBC","DENTAL CARE","5 - ORAL RINSE","230 - RINSE PREM-LISTERINE ULTRA",2440626,6260023594,062600235947,"LISTERINE ULTR ENAMEL PRO",15.16,45.87,61.92,72.47,CAL,59,CAL2440626,"Health & Beauty>DENTAL CARE",https://test.tgp.crs/item_images/2440626/2440626.jpg,8.90,8.30,11.20,6,1,LT
