"Major Department","Minor Department","Major Category","Minor Category",Item,UPC,"UPC Fixed",Description,"Case (LBS)","Landed Cost","Sale Price","Regular Price",Code,Stock,SKU,Category,Images,l,w,h,Pack,Size,Measure
"1 - GROCERY","CANNED FRUIT","11 - CANNED FRUIT COCKTAIL","200 - CAN FRT CKTAIL DEL MONTE 398ML",216861,6000010910,060000109103,"DM FANCY FRUIT COCKTAIL",26.25,47.19,63.71,74.56,EDM,54,EDM216861,"Bulk Foods & Wholesale Grocery>CANNED FRUIT",https://test.tgp.crs/item_images/216861/216861.jpg,12.00,9.00,8.90,24,398,ML
"1 - GROCERY","CANNED FRUIT","16 - CANNED PEACHES","300 - CAN PEACHES DEL MONTE 398ML",364570,6000010870,060000108700,"DM PEACH SLICES",27.00,47.22,63.75,74.61,EDM,71,EDM364570,"Bulk Foods & Wholesale Grocery>CANNED FRUIT",https://test.tgp.crs/item_images/364570/364570.jpg,12.00,9.00,8.90,24,398,ML
"1 - GROCERY","CANNED FRUIT","18 - CANNED PEARS","200 - CAN PEARS DEL MONTE 398ML",919639,6000025615,060000256159,"DM PEAR HALVES NSA WATER PACK",13.00,23.57,31.82,37.24,EDM,43,EDM919639,"Bulk Foods & Wholesale Grocery>CANNED FRUIT",https://test.tgp.crs/item_images/919639/919639.jpg,12.20,9.10,9.10,12,398,ML
"1 - GROCERY","CANNED FRUIT","52 - SOUR CHERRIES","300 - NUTRAFRUIT RED SOUR CHERRIES 540ML",6277529,5980715054,059807150548,"NUTRAFRUIT SOUR CHERRY IN SYRUP",29.21,41.13,55.53,64.99,CAL,27,CAL6277529,"Bulk Foods & Wholesale Grocery>CANNED FRUIT",https://test.tgp.crs/item_images/6277529/6277529.jpg,16.10,12.20,7.40,12,540,ML
"1 - GROCERY","CANNED FRUIT","65 - FRUIT POUCH","100 - DOLE FRUIT POUCHES",6273734,6525004244,065250042446,"DOLE MANDARIN  ORANGE JAR 540ML",16.13,34.99,47.24,55.28,EDM,23,EDM6273734,"Bulk Foods & Wholesale Grocery>CANNED FRUIT",https://test.tgp.crs/item_images/6273734/6273734.jpg,16.00,12.00,5.10,12,540,ML
"1 - GROCERY","CANNED FRUIT","81 - CRANBERRY SAUCE","200 - CRANBERRY SAUCE OCEAN 348ML",149096,3120044499,031200444998,"O/SPRAY WHOLE CRANBRY SCE",25.70,42.29,57.09,66.82,EDM,420,EDM149096,"Bulk Foods & Wholesale Grocery>CANNED FRUIT",https://test.tgp.crs/item_images/149096/149096.jpg,17.90,11.90,4.00,24,348,ML
"1 - GROCERY","CANNED FRUIT","95 - APPLE SAUCE","300 - APPLE SAUCE FRUITSATIONS 6'S",822940,6591200502,065912005024,"MOTT F/SATIONS UNSWT APP",19.79,27.68,37.37,43.73,EDM,69,EDM822940,"Bulk Foods & Wholesale Grocery>CANNED FRUIT",https://test.tgp.crs/item_images/822940/822940.jpg,18.10,9.60,6.90,12,6,EA
"1 - GROCERY","RICE & GRAINS","21 - INSTANT RICE","205 - INST RICE REGULAR MINUTE RICE",322644,5910000801,059100008010,"MINUTE RICE",22.11,47.11,63.6,74.43,EDM,36,EDM322644,"Bulk Foods & Wholesale Grocery>RICE & GRAINS",https://test.tgp.crs/item_images/322644/322644.jpg,19.30,8.90,10.50,12,700,GR
"1 - GROCERY","RICE & GRAINS","31 - RICE SIDE DISHES","155 - RICE S.DISH REG UNCLE BEN F/FANCY",6262224,5849644335,058496443351,"UB FST/FNCY CHIN FRD RICE",4.14,16.44,22.19,25.98,EDM,118,EDM6262224,"Bulk Foods & Wholesale Grocery>RICE & GRAINS",https://test.tgp.crs/item_images/6262224/6262224.jpg,15.70,5.80,7.90,12,132,GR
"1 - GROCERY","PASTA & SAUCES","21 - PASTA DINNERS","215 - PASTA.D REG KRAFT DINNER ORIG",950170,6810005861,068100058611,"KRAFT DINNER ORIG",19.91,53.89,72.75,85.15,EDM,369,EDM950170,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/950170/950170.jpg,18.00,10.60,7.40,35,225,GR
"1 - GROCERY","PASTA & SAUCES","31 - SIDE DISHES","200 - S.DISH HAMB REG BC H.HELPER",734319,6563307149,065633071490,"HAMBRGR HLP BEEF NOODLE",6.85,24.14,32.59,38.14,EDM,65,EDM734319,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/734319/734319.jpg,11.90,9.90,8.10,12,200,GR
"1 - GROCERY","PASTA & SAUCES","35 - INSTANT POTATOES","410 - INSTANT POT B.CROCKER MASHED",984294,6563310624,065633106246,"BC MASH POTATO HOMESTYLE",6.56,23.79,32.12,37.59,EDM,74,EDM984294,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/984294/984294.jpg,16.80,10.00,8.10,12,180,GR
"1 - GROCERY","PASTA & SAUCES","41 - PASTA SAUCES","110 - PASTA SAUCES VALUE HUNTS",145508,5880742281,058807422815,"HUNT THK/RICH ORIG PASTA  SCE",22.35,16.00,21.6,25.28,EDM,234,EDM145508,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/145508/145508.jpg,13.70,10.30,5.80,12,680,ML
"1 - GROCERY","PASTA & SAUCES","51 - TOMATO SAUCE","210 - TOMATO SAUCE REG HUNTS 398ML",348078,5880739018,058807390183,"HUNTS TOMATO SAUCE",26.41,27.06,36.53,42.75,EDM,139,EDM348078,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/348078/348078.jpg,17.90,12.10,4.50,24,398,ML
"1 - GROCERY","PASTA & SAUCES","61 - TOMATO PASTE","200 - TOMATO PASTE REG HUNTS 156ML",344432,5880738813,058807388135,"HUNTS TOMATO PASTE",22.57,42.30,57.11,66.83,EDM,149,EDM344432,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/344432/344432.jpg,13.10,8.80,7.10,48,156,ML
"1 - GROCERY","PASTA & SAUCES","65 - TOMATOES","200 - TOMATOES STRAINED EMMA PASSATA",731216,6444552002,064445520028,"EMMA PASSATA",4.40,16.20,21.87,25.6,CAL,106,CAL731216,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/731216/731216.jpg,12.20,9.40,9.00,12,680,ML
"1 - GROCERY","PASTA & SAUCES","81 - PIZZA MIXES/CRUSTS","210 - PIZZA MIX/CRUST REG KRAFT 850GR",331546,6810005890,068100058901,"KR PIZZA MX W/CHS-HRB-TOM SC",25.37,64.16,86.62,101.37,EDM,0,EDM331546,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/331546/331546.jpg,17.40,14.40,5.90,12,850,GR
"1 - GROCERY","PASTA & SAUCES","91 - GRATED CHEESE","210 - GRATED CHEESE REG KRAFT 250GR",344663,6810000453,068100004533,"KR GRATED PARMESAN CHEESE",7.68,81.19,109.61,128.28,EDM,187,EDM344663,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/344663/344663.jpg,12.30,8.80,6.10,12,250,GR
"1 - GROCERY","PASTA & SAUCES","95 - SPECIALTY","720 - SPECIALTY VEG MARTELLI ANTIPASTO",6280010,87613100233,876131002332,"MARTELLI ANTIPSTO TOSCANO",11.35,29.70,40.1,46.93,CAL,14,CAL6280010,"Bulk Foods & Wholesale Grocery>PASTA & SAUCES",https://test.tgp.crs/item_images/6280010/6280010.jpg,10.20,7.00,5.90,6,500,ML
"1 - GROCERY","HOT CEREAL","11 - HOT CEREAL STANDARD","335 - HT CER OAT PROD QUAK 1KG",120634,5557710110,055577101100,"QKR QUICK ROLLED OATS",28.30,44.24,59.72,69.9,EDM,38,EDM120634,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/120634/120634.jpg,16.80,12.10,8.20,12,1,KG
"1 - GROCERY","HOT CEREAL","13 - HOT CEREAL INSTANT","120 - HT CER INST OAT QUAKER",6232904,5557711300,055577113004,"QKR RTS OATML VARIETY PK",6.37,34.18,46.14,54,EDM,80,EDM6232904,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/6232904/6232904.jpg,10.10,9.80,8.10,12,314,GR
"1 - GROCERY","HOT CEREAL","15 - HOT CEREAL ORGANIC","100 - ORG HT CER BOB RD ML CEREAL",2495844,3997834952,039978349521,"BRM ORG OLD FASHIOND OATS",4.51,12.33,16.65,19.48,CAL,86,CAL2495844,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/2495844/2495844.jpg,9.40,5.20,8.20,4,454,GR
"1 - GROCERY","HOT CEREAL","21 - SEED PRODUCTS","50 - SEED PROD FLAX SEED DOSCH 425G",529453,89687900002,896879000025,"DOSCH ORG GRD FLAXSEED",15.00,43.43,58.63,68.62,CAL,0,CAL529453,"Bulk Foods & Wholesale Grocery>HOT CEREAL",https://test.tgp.crs/item_images/529453/529453.jpg,12.00,10.30,10.40,12,425,GR
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","21 - OLIVES - BLACK","200 - OLIVES BLK SLICED UNICO 200ML",572503,6780000370,067800003709,"UNICO SLICED   BLK OLIVES",13.00,24.62,33.24,38.9,EDM,28,EDM572503,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/572503/572503.jpg,15.70,10.60,2.90,24,200,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","31 - PICKLES","370 - PICKLES BABY BICK 1L",207662,5900000405,059000004051,"BICK BABY DILL PICKLES",38.38,48.75,65.81,77.03,EDM,42,EDM207662,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/207662/207662.jpg,15.70,11.90,6.90,12,1,LT
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","41 - PICKLED VEGETABLES","340 - PICKLED VEG PEPP BICK",453951,5900000461,059000004617,"BICK HOT PEPPER RINGS",29.69,35.13,47.43,55.51,EDM,33,EDM453951,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/453951/453951.jpg,14.40,10.50,6.60,12,750,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","43 - PICKLED EGGS","100 - NANJO'S PICKLED EGGS 1L",6215495,62805594101,628055941019,"NANJO S PICKL EGG GAR DIL",18.00,49.98,67.47,78.97,CAL,63,CAL6215495,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/6215495/6215495.jpg,8.70,5.70,6.20,6,1,LT
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","45 - POURABLE DRESSINGS VEGAN","105 - POURABLE DRESSINGS DAIYA 237ML",769497,87145900910,871459009100,"DAIYA HOMESTYLE RANCH GF",3.90,20.55,27.74,32.47,CAL,40,CAL769497,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/769497/769497.jpg,1.50,3.50,7.50,6,237,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","51 - SPOONABLE DRESSINGS","160 - SPOON DRESS MAYO HELM 890ML",491332,6840066260,068400662600,"HLMN MAYO REAL",19.84,54.16,73.12,85.57,EDM,499,EDM491332,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/491332/491332.jpg,19.60,7.80,6.40,10,890,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","61 - POURABLE DRESSINGS","210 - POUR DRESS-KRAFT 475ML",473991,6810004615,068100046151,"KR DRES RANCH",11.33,29.02,39.18,45.85,EDM,185,EDM473991,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/473991/473991.jpg,10.50,6.80,8.80,10,475,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","65 - POURABLE DRESSINGS ORGANIC","200 - POUR DRESS ORG DREW'S 360ML",2456044,79087422614,790874226148,"DREW S ROMANO  CESR DRS   GF",8.37,26.89,36.3,42.49,CAL,26,CAL2456044,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/2456044/2456044.jpg,7.50,5.30,7.90,6,360,ML
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","71 - DRY SALAD DRESSING","300 - DRY DRESS-HIDDEN VALLEY 21-28G",116087,7110000443,071100004434,"HV ORIG RANCH DRY DRSG",2.20,18.85,25.45,29.78,EDM,0,EDM116087,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",https://test.tgp.crs/item_images/116087/116087.jpg,12.80,5.80,3.90,24,28,GR
"1 - GROCERY","SALAD DRESS PICKLES & CROUTONS","81 - CROUTONS","995 - CROUTONS FOODSERVICE",2425254,570000200100,570000200100,"ROTHBURY CROUTON S.PRTION 14G",19.29,40.13,54.18,63.41,EDM,10,EDM2425254,"Bulk Foods & Wholesale Grocery>SALAD DRESS PICKLES & CROUTONS",,16.00,13.30,15.30,250,14,GR
"1 - GROCERY","PORTABLE SNACKS","11 - GRANOLA SNACKS","226 - GRAN SNK GEN MILL NV SWT&SLTY",6256143,6563315775,065633157750,"NV SWT/SLTY PNUT CHWY BAR",7.75,40.60,54.81,64.15,EDM,59,EDM6256143,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/6256143/6256143.jpg,11.60,10.00,6.50,12,210,GR
"1 - GROCERY","PORTABLE SNACKS","15 - GRANOLA SNACKS ORGANIC","300 - GRAN SNK ORG MADE GOOD BALLS 96G",2468122,68745621302,687456213026,"MADE GOOD BARS MIX  BERRY GF",2.20,17.56,23.71,27.74,CAL,88,CAL2468122,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/2468122/2468122.jpg,14.40,5.90,6.70,6,120,GR
"1 - GROCERY","PORTABLE SNACKS","21 - FRUIT SNACKS","120 - FRT SNKS SUGAR FRT BY FT SML",668962,6563314637,065633146372,"FRT BY THE FT-VARTY PAK   GF",5.51,30.32,40.93,47.91,EDM,123,EDM668962,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/668962/668962.jpg,15.80,10.30,7.10,12,128,GR
"1 - GROCERY","PORTABLE SNACKS","31 - CEREAL BARS","100 - CEREAL BARS KELLOG NUTRIGRAIN",824631,6410028402,064100284029,"KELL NUTRI STRW CEREAL BR 8EA",10.09,34.54,46.63,54.57,EDM,57,EDM824631,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/824631/824631.jpg,15.90,9.90,6.70,12,295,GR
"1 - GROCERY","PORTABLE SNACKS","37 - NATURAL SNACK BARS","200 - NAT SNK BARS SINGLE CLIF",705897,72225212109,722252121097,"CLIF BAR WHT CHOC MACAD",2.13,13.54,18.28,21.39,CAL,299,CAL705897,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/705897/705897.jpg,11.00,5.90,2.50,12,68,GR
"1 - GROCERY","PORTABLE SNACKS","41 - TOASTER PASTRIES","100 - TOASTER PASTRIES POPTART 400G",6278204,6410013092,064100130920,"KELL POPTART STRAWBERRY",12.09,32.62,44.04,51.54,EDM,43,EDM6278204,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/6278204/6278204.jpg,11.10,7.80,11.20,12,384,GR
"1 - GROCERY","PORTABLE SNACKS","51 - COOKIE SNACKS","200 - COOKIE SNK RICE KR SQ 161-200",738112,6410038900,064100389007,"KELL R.KRISP SQR ORIG 8 S",6.17,30.22,40.8,47.75,EDM,87,EDM738112,"Bulk Foods & Wholesale Grocery>PORTABLE SNACKS",https://test.tgp.crs/item_images/738112/738112.jpg,13.40,9.40,9.20,12,176,GR
"1 - GROCERY","BAKING PRODUCTS","21 - YEAST","100 - YEAST FLEISCHMANN'S 24G",6294151,6421700705,064217007054,"FLEISCHMANN TRAD YEAST    STRIPS",1.35,31.23,42.16,49.34,EDM,173,EDM6294151,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/6294151/6294151.jpg,4.20,8.60,3.20,20,24,GR
"1 - GROCERY","BAKING PRODUCTS","26 - CORN STARCH","100 - CORN STARCH FLEISCH 454G",155671,76172098995,761720989951,"FLEISCHMANN S CORN STARCH",13.64,31.68,42.77,50.05,EDM,272,EDM155671,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/155671/155671.jpg,15.10,11.60,4.70,12,454,GR
"1 - GROCERY","BAKING PRODUCTS","31 - CREAM OF TARTAR","100 - CREAM OF TARTAR GILLETTES 113G",172387,6710000523,067100005236,"GILLETTES CREAM OF TARTAR",3.36,60.82,82.11,96.1,EDM,0,EDM172387,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/172387/172387.jpg,6.40,5.50,3.50,12,113,GR
"1 - GROCERY","BAKING PRODUCTS","33 - COCOA","200 - COCOA FRYS 250G",122929,62823388310,628233883100,"FRY S COCOA CAN",8.17,47.30,63.86,74.73,EDM,148,EDM122929,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/122929/122929.jpg,12.40,9.30,6.00,12,227,GR
"1 - GROCERY","BAKING PRODUCTS","36 - LARD/SHORTENING","200 - LARD/SHORT ML TNDRFLK 454G",241984,6310019904,063100199043,"M.L.TENDERFLAKE LARD",38.66,109.44,147.74,172.92,EDM,106,EDM241984,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/241984/241984.jpg,16.10,8.40,11.20,36,454,GR
"1 - GROCERY","BAKING PRODUCTS","46 - MOLASSES","200 - MOLASSES CROSBY 675G",599407,5678600055,056786000550,"CRSBY MOLASSES FMLY BRAND",9.50,18.45,24.91,29.15,EDM,269,EDM599407,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/599407/599407.jpg,9.00,6.20,5.90,6,675,GR
"1 - GROCERY","BAKING PRODUCTS","51 - BAKING CHIPS","410 - B.CHIPS HERSHEY CHIPITS 200G-350G",257618,5660090152,056600901520,"HSY MILK CHOC CHIPS",12.14,60.62,81.84,95.78,EDM,136,EDM257618,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/257618/257618.jpg,10.90,9.00,8.10,18,270,GR
"1 - GROCERY","BAKING PRODUCTS","53 - ORGANIC BAKING CHIPS","200 - ENJOY LIFE BAKING CHIPS/CHUNKS",2427078,85352200030,853522000306,"ENJOY LIFE GF   MIMICHIPS  SEMI SW",8.03,55.99,75.59,88.46,EDM,71,EDM2427078,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/2427078/2427078.jpg,10.40,7.00,5.90,12,283,GR
"1 - GROCERY","BAKING PRODUCTS","56 - BAKING BARS","100 - B.BARS BAKERS CHOC 170G-225G",259705,6618800800,066188008009,"BAKERS S/SWEET CHOC",14.10,95.11,128.4,150.27,EDM,64,EDM259705,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/259705/259705.jpg,15.20,6.40,6.60,24,225,GR
"1 - GROCERY","BAKING PRODUCTS","78 - BRM YEAST","100 - BOBS RED MILL NUTRTIONAL YEAST 142G",2473684,3997832546,039978325464,"BRM NUTRITIONAL L FLAKED   YEAST",2.38,35.51,47.94,56.11,CAL,81,CAL2473684,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/2473684/2473684.jpg,9.40,5.20,8.20,6,142,GR
"1 - GROCERY","BAKING PRODUCTS","79 - BREAD BOOSTER","100 - FLEISCHMANN'S BREAD BOOSTER 100GR",6293112,6421700031,064217000314,"FLEISCHMANN S  BREAD      BOOSTER",3.30,49.23,66.46,77.78,EDM,16,EDM6293112,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/6293112/6293112.jpg,15.30,5.50,6.60,12,100,GR
"1 - GROCERY","BAKING PRODUCTS","81 - PIE FILLINGS","200 - PIE FILLING ED SMITH 540ML",233593,6720000324,067200003248,"ED S. CHRY PIE FILLING",19.17,49.73,67.14,78.57,EDM,228,EDM233593,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/233593/233593.jpg,13.90,10.40,4.90,12,540,ML
"1 - GROCERY","BAKING PRODUCTS","88 - CRUMBS AND WAFERS","210 - CRUMB&WAFER CHRISTIE 200-400G",442400,6672101082,066721010827,"CHRISTIE GRAHAM CRUMBS",12.01,40.74,55,64.37,EDM,130,EDM442400,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/442400/442400.jpg,15.60,7.70,8.20,12,400,GR
"1 - GROCERY","BAKING PRODUCTS","91 - TOOTHPICKS","110 - TOOTHPICKS TOUCH 250CT",239863,62565980350,625659803507,"TOUCH RND TOOTHPICKS JAR",1.50,13.87,18.72,21.91,EDM,0,EDM239863,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/239863/239863.jpg,18.00,6.70,8.00,12,250,EA
"1 - GROCERY","BAKING PRODUCTS","93 - CONDENSED MILK","210 - C.MILK EAGLE BRAND PREM 300ML",277194,5900000001,059000000015,"EAGLE BRAND COND MILK",23.70,68.57,92.57,108.34,EDM,147,EDM277194,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/277194/277194.jpg,12.20,9.20,6.70,24,300,ML
"1 - GROCERY","BAKING PRODUCTS","96 - EVAPORATED MILK","200 - EVAPORATED MILK CARN 354ML",958074,5900000311,059000003115,"CARN EVAPORATED MILK",45.63,83.45,112.66,131.85,EDM,105,EDM958074,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/958074/958074.jpg,17.90,11.90,7.80,48,354,ML
"1 - GROCERY","BAKING PRODUCTS","97 - POWDERED MILK","200 - POWDERED MILK PACIFIC 500G",835140,6870001058,068700010583,"PACIFIC INST SKIM MILK    POWDER",16.50,74.42,100.47,117.58,EDM,51,EDM835140,"Bulk Foods & Wholesale Grocery>BAKING PRODUCTS",https://test.tgp.crs/item_images/835140/835140.jpg,19.50,13.80,6.80,12,500,GR
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","11 - COOKING SPRAY","235 - C.SPRAY REGULAR PAM 140-170GR",350892,6414400412,064144004126,"PAM NATURAL NO STK SPRY",8.39,48.76,65.83,77.04,EDM,68,EDM350892,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/350892/350892.jpg,10.70,8.10,8.70,12,170,GR
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","15 - GRAPESEED OIL","205 - GRAPESEED OIL REGULAR BERIO",954479,4173602013,041736020139,"BERIO GRAPESEED OIL",27.99,65.29,88.14,103.16,EDM,35,EDM954479,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/954479/954479.jpg,12.00,9.00,9.70,12,750,ML
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","35 - OIL BLENDS","100 - OIL BLENDS CANOLA CANOLA HARVEST",2486025,5984211008,059842110088,"CHARVEST CANOLA/AVO OIL     BLEND",26.00,44.91,60.63,70.96,EDM,8,EDM2486025,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/2486025/2486025.jpg,10.50,8.70,11.60,12,946,ML
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","41 - VEGETABLE OIL","105 - VEGETABLE OIL REGULAR MAZOLA 946ML",957563,5150025350,051500253502,"CRISCO VEGETABLE OIL",28.10,39.13,52.83,61.83,EDM,36,EDM957563,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/957563/957563.jpg,13.10,9.30,11.90,9,1.42,LT
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","45 - CORN OIL","135 - CORN OIL REGULAR MAZOLA 1.42LT",681601,76172019211,761720192115,"MAZOLA CORN OIL",36.41,51.78,69.9,81.81,EDM,32,EDM681601,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/681601/681601.jpg,12.40,13.70,11.20,12,1.42,LT
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","51 - COOKING OIL","415 - C.OIL OTHER PEANUT PLANTERS",785998,5871697171,058716971718,"PLANTERS PEANUT OIL       PLASTIC",20.41,59.33,80.1,93.74,EDM,0,EDM785998,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/785998/785998.jpg,11.20,8.50,10.50,12,750,ML
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","53 - FLAX SEED OIL","110 - FLAX SEED OIL TA FOODS",836874,18154900004,181549000048,"TA FOODS ORGC FLAX OIL",28.65,41.21,55.63,65.11,CAL,32,CAL836874,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",,12.00,7.40,10.20,12,250,ML
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","61 - STUFFING MIXES","215 - STUFFING MIXES REG STOVE TOP",747055,6618804390,066188043901,"STOVE TOP STUFFING TURKEY",4.48,17.72,23.92,28,EDM,793,EDM747055,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/747055/747055.jpg,11.30,10.40,8.10,12,120,GR
"1 - GROCERY","OIL VINEGAR STUFFING MIXES","70 - COATING MIXES","205 - COATING MIXES REG SHAKENBAKE",996330,6618804060,066188040603,"SHAKE N BAKE ORIGINAL",5.30,26.99,36.44,42.64,EDM,0,EDM996330,"Bulk Foods & Wholesale Grocery>OIL VINEGAR STUFFING MIXES",https://test.tgp.crs/item_images/996330/996330.jpg,10.10,8.00,6.60,12,142,GR
"1 - GROCERY","FLOUR & CAKE MIX","16 - ORGANIC FLOUR","655 - ORGNC FLOUR BOB'S R.MILL ALM",2466720,3997834381,039978343819,"BRM GF ALMOND  FLOUR",4.50,45.57,61.52,72,CAL,378,CAL2466720,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/2466720/2466720.jpg,9.40,5.20,8.20,4,453,GR
"1 - GROCERY","FLOUR & CAKE MIX","21 - PANCAKE/WAFFLE MIX","210 - PANCAKE MIX A.JEMIMA COMPLETE 905G",410217,5557710409,055577104095,"AUNT J. COMP PANCAKE MIX",27.22,34.32,46.33,54.23,EDM,65,EDM410217,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/410217/410217.jpg,12.50,11.80,8.60,12,905,GR
"1 - GROCERY","FLOUR & CAKE MIX","31 - CAKE MIXES","300 - CAKE MIXES BETTY CROCKER 432G",403626,6563346585,065633465855,"BC SUPERMST DEVIL S FOOD",13.20,22.03,29.74,34.81,EDM,328,EDM403626,"Bulk Foods & Wholesale Grocery>FLOUR & CAKE MIX",https://test.tgp.crs/item_images/403626/403626.jpg,11.80,9.40,7.50,12,432,GR
